time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2010-06-23T15:20:24.280Z,28.046,59.12,10,4,mb,29,95,,1.08,us,usp000hedw,2014-11-07T01:41:43.712Z,"139 km SSE of Bam, Iran",earthquake,,,,2,reviewed,us,us
2010-06-23T11:47:53.140Z,25.604,63.3,10,4.6,mb,41,82,,1.17,us,usp000hedr,2014-11-07T01:41:43.691Z,"41 km NNW of Pasni, Pakistan",earthquake,,0,,12,reviewed,us,us
2010-06-20T13:34:58.550Z,27.845,54.34,10,4.5,mb,62,48.6,,1.04,us,usp000heaf,2014-11-07T01:41:43.240Z,"27 km NE of Ger?sh, Iran",earthquake,,,,15,reviewed,us,us
2010-06-14T04:14:53.500Z,28.32,57.21,14.1,4.2,mb,83,94.2,,,us,usp000hdyt,2014-11-07T01:41:40.918Z,"113 km SSE of K?h Sef?d, Iran",earthquake,,,,17,reviewed,thr,us
2010-06-14T04:13:45.800Z,28.33,57.12,15,4,mblg,38,93.7,,,us,usp000hdys,2014-11-07T01:41:40.915Z,"109 km SSE of K?h Sef?d, Iran",earthquake,,,,,reviewed,thr,teh
2010-06-06T17:48:57.310Z,28.277,56.978,35,4.3,mb,51,88.6,,1.1,us,usp000hdnr,2014-11-07T01:41:39.107Z,"112 km S of K?h Sef?d, Iran",earthquake,,,,14,reviewed,us,us
2010-05-30T11:12:48.000Z,32.66,55.34,4,4.2,ml,43,53.9,,,us,usp000hdd8,2014-11-07T01:41:34.186Z,"117 km N of B?fq, Iran",earthquake,,,,,reviewed,teh,thr
2010-05-28T11:16:55.950Z,26.959,55.575,10,4.2,mb,51,93.9,,0.84,us,usp000hda0,2014-11-07T01:41:33.727Z,"68 km W of Qeshm, Iran",earthquake,,,,7,reviewed,us,us
2010-05-28T01:50:56.000Z,28.48,56.83,6,4.8,mb,132,72.5,,,us,usp000hd92,2014-11-07T01:41:33.457Z,"88 km S of K?h Sef?d, Iran",earthquake,,,,70,reviewed,teh,us
2010-05-20T12:33:53.800Z,28.284,57.245,16,4,mb,39,94.3,,,us,usp000hcz7,2014-11-07T01:41:30.710Z,"118 km SSE of K?h Sef?d, Iran",earthquake,,,,3,reviewed,teh,us
2010-05-17T12:37:20.220Z,31.376,49.593,35,4.1,mblg,61,77.1,,0.81,us,usp000hcvf,2014-11-07T01:41:29.978Z,"10 km N of R?mhormoz, Iran",earthquake,,,,,reviewed,us,teh
2010-05-14T18:49:53.580Z,29.33,51.476,10,5.1,mb,189,61.5,,1.11,us,usp000hcrt,2022-07-16T13:35:07.208Z,"25 km ENE of Bor?zj?n, Iran",earthquake,,,,73,reviewed,us,us
2010-05-14T09:33:19.430Z,27.109,54.727,48.4,4.7,mb,102,95.3,,1.4,us,usp000hcra,2014-11-07T01:41:29.210Z,"62 km NNW of Bandar-e Lengeh, Iran",earthquake,,7.6,,45,reviewed,us,us
2010-05-12T17:29:11.300Z,27.119,54.979,35.5,4.2,mb,47,133.6,,,us,usp000hcp2,2014-11-07T01:41:28.887Z,"62 km N of Bandar-e Lengeh, Iran",earthquake,,,,10,reviewed,thr,us
2010-05-09T03:10:11.000Z,27.307,54.945,9.6,4,mb,53,98.1,,,us,usp000hchd,2014-11-07T01:41:28.231Z,"83 km N of Bandar-e Lengeh, Iran",earthquake,,,,7,reviewed,teh,us
2010-04-27T22:58:03.900Z,27.192,54.967,21.8,5,mwc,158,95.4,,,us,usp000hbzz,2022-07-16T12:03:57.074Z,"70 km N of Bandar-e Lengeh, Iran",earthquake,,,,,reviewed,teh,gcmt
2010-04-13T21:58:04.000Z,30.73,51.402,15.6,4.7,mb,86,99.2,,,us,usp000hbbk,2014-11-07T01:41:15.967Z,"19 km WNW of Yasuj, Iran",earthquake,,,,21,reviewed,teh,us
2010-04-01T07:37:22.700Z,27.269,53.683,5.6,4.2,mblg,18,216,,,us,usp000ha6q,2014-11-07T01:41:08.795Z,"63 km SW of Ger?sh, Iran",earthquake,,,,,reviewed,teh,teh
2010-04-01T07:31:56.900Z,27.273,53.701,5,4.1,mblg,25,96.5,,,us,usp000ha6p,2014-11-07T01:41:08.777Z,"61 km SW of Ger?sh, Iran",earthquake,,,,,reviewed,teh,teh
2010-02-18T21:08:13.200Z,30.757,50.186,16.2,4.9,mb,188,56.7,,,us,usp000h7eh,2014-11-07T01:40:43.408Z,"18 km NNW of Behbah?n, Iran",earthquake,,,,49,reviewed,teh,us
2010-02-14T03:26:51.000Z,30.95,50.05,13,4,mb,47,110.4,,,us,usp000h79t,2014-11-07T01:40:42.482Z,"34 km NE of Aghajari, Iran",earthquake,,,,5,reviewed,teh,us
2010-02-12T08:29:22.200Z,30.979,50.059,12.3,4.4,mb,40,89.4,,,us,usp000h775,2014-11-07T01:40:41.998Z,"37 km NE of Aghajari, Iran",earthquake,,,,5,reviewed,teh,us
2010-02-08T21:20:55.800Z,28.048,53.984,26.9,4.3,mb,45,126,,,us,usp000h739,2014-11-07T01:40:41.185Z,"44 km NNW of Ger?sh, Iran",earthquake,,,,6,reviewed,teh,us
2010-02-07T21:20:18.500Z,27.719,54.198,36,4.4,mb,61,101.4,,,us,usp000h728,2014-11-07T01:40:40.967Z,"8 km NE of Ger?sh, Iran",earthquake,,,,10,reviewed,teh,us
2010-02-03T22:39:45.200Z,28.588,57.012,14.1,4.9,mb,105,95.6,,,us,usp000h6xj,2014-11-07T01:40:39.456Z,"78 km SSE of K?h Sef?d, Iran",earthquake,,,,41,reviewed,thr,us
2010-01-26T03:17:00.500Z,30.82,57.1,14.1,4.3,mblg,55,71.7,,,us,usp000h6mm,2014-11-07T01:40:34.316Z,"51 km E of Zarand, Iran",earthquake,,,,,reviewed,thr,teh
2010-01-19T18:49:13.730Z,29.622,51.471,10,4.4,mb,50,91.7,,0.85,us,usp000h6c2,2014-11-07T01:40:31.511Z,"17 km W of K?zer?n, Iran",earthquake,,,,15,reviewed,us,us
2010-01-13T10:22:13.170Z,26.737,53.567,10,4.8,mb,86,98.3,,0.91,us,usp000h62k,2014-11-07T01:40:27.426Z,"49 km WNW of K?sh, Iran",earthquake,,,,15,reviewed,us,us
2010-01-10T17:17:48.720Z,27.062,55.614,10,4.7,mb,87,106.2,,1.19,us,usp000h5xt,2014-11-07T01:40:26.351Z,"66 km W of Qeshm, Iran",earthquake,,,,28,reviewed,us,us
2010-01-10T15:20:33.170Z,26.985,55.57,10,4.7,mb,66,106.3,,0.82,us,usp000h5xn,2014-11-07T01:40:26.337Z,"69 km W of Qeshm, Iran",earthquake,,,,12,reviewed,us,us
2010-01-06T14:17:47.900Z,27.477,55.121,13.4,4.9,mb,128,79.6,,,us,usp000h5t3,2022-05-02T21:32:22.720Z,"99 km ESE of Ger?sh, Iran",earthquake,,,,52,reviewed,teh,us
2009-12-23T16:51:54.000Z,26.88,56.08,6.3,4.6,mb,77,94.2,,,us,usp000h59u,2014-11-07T01:40:18.166Z,"20 km WSW of Qeshm, Iran",earthquake,,,,29,reviewed,thr,us
2009-12-12T21:37:40.000Z,27.606,53.328,12.6,4.9,mb,109,92.8,,,us,usp000h4zw,2014-11-07T01:40:16.321Z,"44 km E of Mohr, Iran",earthquake,,,,37,reviewed,teh,us
2009-12-02T12:37:53.720Z,28.649,53.658,10,4.6,mb,88,77,,0.78,us,usp000h4p0,2022-05-02T21:28:05.524Z,"32 km S of Fas?, Iran",earthquake,,,,15,reviewed,us,us
2009-12-02T01:22:11.430Z,18.195,60.197,10,4.4,mb,53,101.6,,0.89,us,usp000h4nk,2014-11-07T01:40:12.704Z,"Owen Fracture Zone region",earthquake,,,,15,reviewed,us,us
2009-11-29T03:25:31.000Z,26.7,59.92,10,4.4,mb,61,99,,,us,usp000h4j5,2014-11-07T01:40:09.586Z,"31 km ENE of Fann?j, Iran",earthquake,,,,20,reviewed,teh,us
2009-11-18T00:50:35.100Z,31.589,50.924,37.8,4.9,mb,107,54,,,us,usp000h45b,2014-11-07T01:40:07.305Z,"54 km SW of Bor?jen, Iran",earthquake,,,,32,reviewed,thr,us
2009-11-13T03:08:12.000Z,29.01,58.71,14.1,4.2,mb,48,113.9,,,us,usp000h403,2014-11-07T01:40:06.218Z,"35 km ESE of Bam, Iran",earthquake,,,,19,reviewed,thr,us
2009-11-13T03:06:02.500Z,28.98,58.68,15,4.4,mblg,41,99.7,,,us,usp000h402,2014-11-07T01:40:06.214Z,"34 km ESE of Bam, Iran",earthquake,,,,,reviewed,thr,teh
2009-11-03T23:26:52.000Z,27.334,56.202,14.1,5,mwc,134,61.1,,,us,usp000h3qd,2022-05-02T21:25:31.541Z,"18 km NNW of Bandar Abbas, Iran",earthquake,,,,,reviewed,thr,gcmt
2009-11-03T07:48:19.800Z,29.093,58.316,10,4,mb,20,103.5,,,us,usp000h3pr,2014-11-07T01:40:03.512Z,"4 km WSW of Bam, Iran",earthquake,,,,2,reviewed,teh,us
2009-10-25T17:47:49.390Z,29.566,63.879,125.3,5.6,mwb,186,26.1,,1.08,us,usp000h3da,2022-07-15T20:00:35.801Z,"90 km NW of Dalbandin, Pakistan",earthquake,,,,,reviewed,us,us
2009-10-04T21:50:52.300Z,31.874,49.492,9.4,5.1,mb,224,47.5,,,us,usp000h2cv,2022-05-02T21:21:50.535Z,"19 km ESE of Masjed Soleym?n, Iran",earthquake,,,,95,reviewed,teh,us
2009-08-13T06:12:44.300Z,31.61,49.86,14.1,4.2,mb,57,64.1,,,us,usp000h09k,2014-11-07T01:39:30.237Z,"43 km NNE of R?mhormoz, Iran",earthquake,,,,14,reviewed,thr,us
2009-08-09T11:43:58.200Z,27.88,53.2,23.7,4.2,mb,40,95.2,,,us,usp000h04k,2014-11-07T01:39:29.275Z,"47 km NE of Mohr, Iran",earthquake,,,,7,reviewed,thr,us
2009-08-07T18:59:30.980Z,26.741,57.601,46.6,4.5,mb,67,71.7,,0.92,us,usp000h02n,2014-11-07T01:39:28.799Z,"66 km SE of M?n?b, Iran",earthquake,,7.3,,23,reviewed,us,us
2009-07-22T06:49:56.800Z,26.739,55.809,13.2,4.1,mblg,27,94.1,,,us,usp000gzhg,2014-11-07T01:39:20.918Z,"51 km WSW of Qeshm, Iran",earthquake,,,,,reviewed,teh,teh
2009-07-22T03:53:03.000Z,26.77,55.79,9.6,5.3,mwc,146,45.3,,,us,usp000gzhc,2022-07-15T14:30:23.969Z,"51 km WSW of Qeshm, Iran",earthquake,,,,,reviewed,thr,gcmt
2009-07-05T14:09:50.140Z,27.439,55.57,35,4.4,mb,48,145.9,,0.76,us,usp000gyyv,2014-11-07T01:39:17.602Z,"75 km WNW of Bandar Abbas, Iran",earthquake,,,,15,reviewed,us,us
2009-06-23T05:02:40.920Z,28.264,56.057,10,4.9,mb,94,56.9,,1.16,us,usp000gyha,2014-11-07T01:39:11.272Z,"121 km N of Bandar Abbas, Iran",earthquake,,,,36,reviewed,us,us
2009-06-17T04:12:51.790Z,21.717,62.042,10,5,mwc,86,82.1,,0.79,us,usp000gy9n,2016-11-10T02:13:29.178Z,"275 km ESE of Sur, Oman",earthquake,,,,,reviewed,us,gcmt
2009-06-08T18:13:57.900Z,25.762,56.443,10,3.8,mblg,20,150.7,,1.28,us,usp000gxzz,2014-11-07T01:39:08.043Z,"23 km NE of Dibba Al-Hisn, United Arab Emirates",earthquake,,,,,reviewed,us,teh
2009-05-26T10:39:05.200Z,27.32,53.56,14.1,4.3,mb,35,149.3,,,us,usp000gxj0,2014-11-07T01:39:01.220Z,"68 km SW of Ger?sh, Iran",earthquake,,,,8,reviewed,thr,us
2009-05-13T23:39:51.500Z,28.259,55.33,20,4.5,mb,44,93.5,,,us,usp000gx3f,2014-11-07T01:38:57.171Z,"94 km SE of D?r?b, Iran",earthquake,,,,4,reviewed,teh,us
2009-05-12T06:30:51.300Z,30.19,57.45,6.9,4,mb,29,160,,,us,usp000gx1x,2014-11-07T01:38:56.925Z,"37 km ESE of Kerman, Iran",earthquake,,,,2,reviewed,thr,us
2009-05-12T01:37:06.300Z,32.38,59,14.5,4.5,mb,58,89.7,,,us,usp000gx1n,2014-11-07T01:38:56.869Z,"57 km SSW of B?rjand, Iran",earthquake,,,,8,reviewed,thr,us
2009-05-11T02:14:05.000Z,30.29,57.51,16.9,4.1,mb,42,85.5,,,us,usp000gx0d,2014-11-07T01:38:56.610Z,"41 km E of Kerman, Iran",earthquake,,,,6,reviewed,thr,us
2009-05-10T01:07:34.430Z,25.393,57.045,34.5,4.4,mb,83,95,,0.67,us,usp000gwz4,2014-11-07T01:38:56.199Z,"69 km E of Murba?, United Arab Emirates",earthquake,,10.2,,21,reviewed,us,us
2009-05-07T22:44:04.360Z,25.448,57.027,38.6,5,mwc,201,41.7,,0.69,us,usp000gwx8,2022-07-15T09:33:30.287Z,"Near the coast of southeastern Iran",earthquake,,4.1,,,reviewed,us,gcmt
2009-05-01T22:30:13.870Z,29.237,51.627,34,4.3,mb,87,77.9,,0.86,us,usp000gwrd,2014-11-07T01:38:53.801Z,"39 km E of Bor?zj?n, Iran",earthquake,,10.6,,28,reviewed,us,us
2009-04-30T10:04:26.880Z,27.742,61.422,69,5.2,mwb,240,57,,0.97,us,usp000gwpw,2016-11-10T02:11:28.494Z,"56 km SSE of Kh?sh, Iran",earthquake,,,,,reviewed,us,us
2009-04-16T03:02:26.400Z,30.7,50.13,17.3,4.3,mb,58,72.4,,,us,usp000gw6r,2014-11-07T01:38:47.258Z,"15 km NW of Behbah?n, Iran",earthquake,,,,11,reviewed,thr,us
2009-04-15T07:40:21.500Z,30.744,50.067,9.9,4.5,mb,81,67.7,,,us,usp000gw5r,2014-11-07T01:38:47.027Z,"23 km ENE of Aghajari, Iran",earthquake,,,,24,reviewed,teh,us
2009-04-14T05:10:26.300Z,26.86,55.91,6.6,4.1,mb,33,209.8,,,us,usp000gw45,2014-11-07T01:38:46.409Z,"37 km WSW of Qeshm, Iran",earthquake,,,,7,reviewed,thr,us
2009-04-09T11:32:38.900Z,27.814,57.535,18,4.3,mb,59,109.7,,,us,usp000gvyk,2014-11-07T01:38:45.576Z,"87 km NNE of M?n?b, Iran",earthquake,,,,15,reviewed,thr,us
2009-04-04T18:59:20.060Z,31.831,50.236,10,4.4,mb,65,59,,1.07,us,usp000gvrv,2014-11-07T01:38:43.922Z,"56 km SSW of F?rs?n, Iran",earthquake,,,,17,reviewed,us,us
2009-03-07T06:47:07.400Z,30.79,56.77,6.1,4.1,mb,57,50.5,,,us,usp000guqn,2014-11-07T01:38:33.139Z,"20 km E of Zarand, Iran",earthquake,,,,5,reviewed,thr,us
2009-03-03T03:59:48.500Z,28.111,57.496,17,4.6,mb,48,69.6,,,us,usp000guju,2014-11-07T01:38:31.645Z,"115 km NNE of M?n?b, Iran",earthquake,,,,7,reviewed,teh,us
2009-03-02T21:46:05.500Z,32.13,49.871,2,4.7,mb,104,67.2,,,us,usp000gujg,2014-11-07T01:38:31.503Z,"57 km ENE of Masjed Soleym?n, Iran",earthquake,,,,35,reviewed,teh,us
2009-02-25T05:03:12.030Z,24.969,62.89,67.2,4.9,mb,74,151.2,,0.85,us,usp000gucs,2014-11-07T01:38:27.079Z,"59 km ESE of Gwadar, Pakistan",earthquake,,21.8,,40,reviewed,us,us
2009-02-23T11:10:56.860Z,27.582,55.372,10,5.1,mb,106,93.7,,0.72,us,usp000guaq,2022-05-02T21:10:16.594Z,"100 km WNW of Bandar Abbas, Iran",earthquake,,,,62,reviewed,us,us
2009-02-22T20:54:01.630Z,28.086,55.474,22.1,4.5,mb,42,93.6,,0.89,us,usp000gua3,2014-11-07T01:38:26.354Z,"117 km SE of D?r?b, Iran",earthquake,,21.4,,9,reviewed,us,us
2009-02-15T21:22:22.000Z,31.065,57.073,17.5,4.9,mb,106,61.2,,,us,usp000gu1q,2022-07-15T02:18:54.829Z,"33 km SE of R?var, Iran",earthquake,,,,34,reviewed,teh,us
2009-01-25T11:22:04.020Z,26.858,56.151,6.7,4.1,mb,28,94.2,,1.39,us,usp000gt34,2014-11-07T01:38:15.142Z,"15 km SW of Qeshm, Iran",earthquake,,16.5,,7,reviewed,us,us
2009-01-08T08:57:31.100Z,31.93,56.14,14.2,4.3,mblg,26,115.9,,,us,usp000gsbx,2014-11-07T01:38:10.916Z,"78 km ENE of B?fq, Iran",earthquake,,,,,reviewed,thr,teh
2009-01-07T01:19:00.100Z,31.969,49.737,2,4,mblg,50,127.5,,,us,usp000gs9x,2014-11-07T01:38:10.656Z,"41 km E of Masjed Soleym?n, Iran",earthquake,,,,,reviewed,teh,teh
2008-12-29T18:58:32.420Z,23.452,64.431,10,4.9,mb,95,98.2,,0.96,us,usp000grt8,2014-11-07T01:38:04.247Z,"195 km S of Ormara, Pakistan",earthquake,,,,53,reviewed,us,us
2008-12-27T20:28:55.400Z,26.855,55.894,21.5,3.6,mblg,37,205.7,,,us,usp000grnc,2014-11-07T01:38:03.463Z,"38 km WSW of Qeshm, Iran",earthquake,,,,,reviewed,teh,teh
2008-12-26T03:08:13.990Z,23.204,64.435,10,4.1,mb,25,83.6,,0.94,us,usp000grgj,2014-11-07T01:38:02.917Z,"off the coast of Pakistan",earthquake,,,,8,reviewed,us,us
2008-12-26T00:30:37.860Z,23.232,64.422,10,4.6,mb,49,98.3,,0.98,us,usp000grg9,2014-11-07T01:38:02.876Z,"220 km S of Ormara, Pakistan",earthquake,,,,14,reviewed,us,us
2008-12-25T22:40:23.600Z,23.417,64.499,13,5.8,mwc,235,67,,1.23,us,usp000grg4,2022-05-02T21:07:46.074Z,"199 km S of Ormara, Pakistan",earthquake,,,,,reviewed,us,us
2008-12-25T08:11:27.000Z,28.21,52.25,31,3.6,mblg,19,219.5,,,us,usp000grea,2014-11-07T01:38:02.572Z,"76 km SSW of F?r?z?b?d, Iran",earthquake,,,,,reviewed,teh,teh
2008-12-22T15:08:13.200Z,28.21,57.14,40.4,4.8,mb,95,110.2,,,us,usp000gr6s,2014-11-07T01:38:01.247Z,"119 km N of M?n?b, Iran",earthquake,,,,54,reviewed,thr,us
2008-12-21T20:39:31.100Z,27.97,52.32,23.2,4,mb,25,202.1,,,us,usp000gr53,2014-11-07T01:38:01.078Z,"72 km NW of Mohr, Iran",earthquake,,,,7,reviewed,thr,us
2008-12-21T16:28:37.660Z,28.242,52.376,33.2,4.5,mb,77,95.8,,1.07,us,usp000gr4g,2014-11-07T01:38:01.008Z,"69 km SSW of F?r?z?b?d, Iran",earthquake,,14.3,,24,reviewed,us,us
2008-12-18T19:21:20.900Z,28.13,52.2,15,3.6,ml,24,148.5,,,us,usp000gqvk,2014-11-07T01:37:59.272Z,"87 km SSW of F?r?z?b?d, Iran",earthquake,,,,,reviewed,thr,thr
2008-12-16T12:07:51.000Z,28.29,52.9,10,3.1,mblg,19,213.9,,,us,usp000gqqj,2014-11-07T01:37:58.668Z,"69 km SSE of F?r?z?b?d, Iran",earthquake,,,,,reviewed,teh,teh
2008-12-14T07:29:47.800Z,29.19,56.69,14.1,4.4,mb,45,93.8,,,us,usp000gqju,2014-11-07T01:37:58.096Z,"14 km SW of K?h Sef?d, Iran",earthquake,,,,10,reviewed,thr,us
2008-12-11T05:42:07.600Z,26.85,55.82,6.8,3.9,ml,15,227.8,,,us,usp000gqcc,2014-11-07T01:37:57.201Z,"45 km WSW of Qeshm, Iran",earthquake,,,,,reviewed,thr,thr
2008-12-09T15:09:23.900Z,26.8,55.68,14.1,5,mwc,139,45.8,,,us,usp000gq90,2022-05-02T21:06:51.868Z,"60 km WSW of Qeshm, Iran",earthquake,,,,,reviewed,thr,gcmt
2008-12-08T14:41:43.300Z,26.92,55.85,6.1,5.1,mwc,206,45.3,,,us,usp000gq6p,2022-05-02T22:02:05.899Z,"41 km W of Qeshm, Iran",earthquake,,,,,reviewed,thr,gcmt
2008-12-07T14:31:24.700Z,26.88,55.9,1.2,3.3,ml,13,209.5,,,us,usp000gq4b,2014-11-07T01:37:55.250Z,"37 km WSW of Qeshm, Iran",earthquake,,,,,reviewed,thr,thr
2008-12-07T14:11:21.610Z,26.836,55.955,10,4,mb,24,149.9,,1.02,us,usp000gq47,2014-11-07T01:37:55.121Z,"33 km WSW of Qeshm, Iran",earthquake,,,,8,reviewed,us,us
2008-12-07T13:41:49.500Z,27.37,55.99,14.1,3.7,ml,18,149.5,,,us,usp000gq44,2014-11-07T01:37:55.112Z,"35 km NW of Bandar Abbas, Iran",earthquake,,,,,reviewed,thr,thr
2008-12-07T13:36:21.300Z,26.99,55.8,15,5.4,mwb,219,45.9,,,us,usp000gq42,2022-07-14T22:02:05.013Z,"46 km W of Qeshm, Iran",earthquake,,,,,reviewed,thr,us
2008-12-07T02:57:45.000Z,29.45,52.79,4,3.3,mblg,20,215.2,,,us,usp000gq31,2014-11-07T01:37:54.925Z,"22 km N of Akbar?b?d, Iran",earthquake,,,,,reviewed,teh,teh
2008-12-05T22:44:12.000Z,26.93,56.03,7,3.1,mblg,10,153.2,,,us,usp000gq05,2014-11-07T01:37:54.415Z,"23 km W of Qeshm, Iran",earthquake,,,,,reviewed,teh,teh
2008-12-05T22:37:42.000Z,27.03,53.33,36,3.8,mb,30,200.4,,,us,usp000gq04,2014-11-07T01:37:54.412Z,"73 km SE of Mohr, Iran",earthquake,,,,6,reviewed,teh,us
2008-12-02T13:00:46.750Z,31.047,56.785,15.2,4.4,mb,35,82.3,,0.75,us,usp000gpth,2014-11-07T01:37:52.407Z,"24 km S of R?var, Iran",earthquake,,9.3,,4,reviewed,us,us
2008-12-01T16:10:19.000Z,30.2,50.51,15,3.9,ml,21,169.6,,,us,usp000gprw,2014-11-07T01:37:51.509Z,"32 km WSW of Dogonbadan, Iran",earthquake,,,,,reviewed,thr,thr
2008-11-30T13:46:15.800Z,27,55.57,17.3,4.6,mb,62,93.9,,,us,usp000gpq8,2014-11-07T01:37:49.126Z,"69 km W of Qeshm, Iran",earthquake,,,,20,reviewed,thr,us
2008-11-28T20:16:34.000Z,28.16,51.51,13,4.4,mb,76,91.9,,,us,usp000gpmk,2014-11-07T01:37:48.819Z,"111 km SE of Bushehr, Iran",earthquake,,,,19,reviewed,teh,us
2008-11-26T21:25:55.400Z,28.114,53.445,20.5,4.1,mb,56,92.8,,,us,usp000gpgw,2014-11-07T01:37:48.318Z,"83 km NE of Mohr, Iran",earthquake,,,,7,reviewed,teh,us
2008-11-26T07:02:27.000Z,29.806,51.779,11.1,4.2,mb,22,91.8,,,us,usp000gpfp,2014-11-07T01:37:48.226Z,"24 km NNE of K?zer?n, Iran",earthquake,,,,3,reviewed,teh,us
2008-11-25T22:13:16.800Z,29.812,51.716,10,4.5,mb,76,112.3,,,us,usp000gpes,2014-11-07T01:37:48.089Z,"22 km NNE of K?zer?n, Iran",earthquake,,,,10,reviewed,teh,us
2008-11-18T11:20:39.100Z,33.34,59.13,14.1,4.2,mblg,21,97.2,,,us,usp000gnzf,2014-11-07T01:37:45.775Z,"43 km S of Q?’en, Iran",earthquake,,,,,reviewed,thr,teh
2008-11-11T22:45:36.500Z,28.4,56.25,15,3.6,mblg,29,81.1,,,us,usp000gngf,2014-11-07T01:37:43.555Z,"111 km SSW of K?h Sef?d, Iran",earthquake,,,,,reviewed,thr,teh
2008-11-11T15:47:51.830Z,26.764,55.016,35,3.4,ml,13,149.6,,1.17,us,usp000gnfn,2014-11-07T01:37:43.453Z,"26 km NNE of Bandar-e Lengeh, Iran",earthquake,,,,,reviewed,us,thr
2008-11-11T15:38:56.700Z,26.68,54.87,14.1,4.9,mb,103,93.7,,,us,usp000gnfm,2014-11-07T01:37:43.444Z,"13 km N of Bandar-e Lengeh, Iran",earthquake,,,,46,reviewed,thr,us
2008-11-11T13:51:03.000Z,27.63,52.49,15,4.4,mb,60,94.1,,,us,usp000gnfa,2014-11-07T01:37:43.400Z,"39 km WNW of Mohr, Iran",earthquake,,,,16,reviewed,thr,us
2008-11-10T00:23:49.100Z,31.057,51.078,23.8,3.3,mblg,14,135,,,us,usp000gnbd,2014-11-07T01:37:42.956Z,"57 km ENE of Dehdasht, Iran",earthquake,,,,,reviewed,teh,teh
2008-11-08T14:07:45.300Z,28.435,52.602,11.6,3.4,mblg,18,217.5,,,us,usp000gn82,2014-11-07T01:37:42.226Z,"45 km S of F?r?z?b?d, Iran",earthquake,,,,,reviewed,teh,teh
2008-11-05T02:22:17.800Z,26.58,54.9,14.1,4.1,mb,53,97.2,,,us,usp000gmz8,2014-11-07T01:37:40.998Z,"3 km NE of Bandar-e Lengeh, Iran",earthquake,,,,15,reviewed,thr,us
2008-11-02T01:21:00.000Z,26.47,55.05,32,3.5,ml,28,214.3,,,us,usp000gmng,2014-11-07T01:37:38.618Z,"19 km ESE of Bandar-e Lengeh, Iran",earthquake,,,,,reviewed,teh,thr
2008-10-30T06:32:44.600Z,26.45,54.89,14.1,3.6,ml,17,215.8,,,us,usp000gmdn,2014-11-07T01:37:34.341Z,"11 km S of Bandar-e Lengeh, Iran",earthquake,,,,,reviewed,thr,thr
2008-10-27T11:25:43.100Z,27.929,55.032,35.2,3.8,mblg,20,93.5,,,us,usp000gm4r,2014-11-07T01:37:32.867Z,"92 km ENE of Ger?sh, Iran",earthquake,,,,,reviewed,teh,teh
2008-10-27T10:40:59.800Z,26.29,54.932,14,4.3,mb,21,218.3,,,us,usp000gm4m,2014-11-07T01:37:32.858Z,"30 km S of Bandar-e Lengeh, Iran",earthquake,,,,4,reviewed,thr,us
2008-10-27T02:46:59.900Z,26.77,55.82,4,4.1,mb,45,149.9,,,us,usp000gm40,2014-11-07T01:37:32.801Z,"48 km WSW of Qeshm, Iran",earthquake,,,,13,reviewed,thr,us
2008-10-26T21:15:24.100Z,26.41,54.94,14.1,4.3,mb,56,208.9,,,us,usp000gm3d,2014-11-07T01:37:32.721Z,"17 km SSE of Bandar-e Lengeh, Iran",earthquake,,,,21,reviewed,thr,us
2008-10-26T02:03:59.000Z,26.93,55.09,24,3.4,mblg,32,161.4,,,us,usp000gm1m,2014-11-07T01:37:32.531Z,"46 km NNE of Bandar-e Lengeh, Iran",earthquake,,,,,reviewed,teh,teh
2008-10-26T00:37:38.800Z,27.87,56.3,14.1,4.5,mb,73,77.3,,,us,usp000gm1e,2014-11-07T01:37:32.438Z,"75 km N of Bandar Abbas, Iran",earthquake,,,,29,reviewed,thr,us
2008-10-25T21:09:44.100Z,26.6,54.94,14.2,4.4,mb,34,117.7,,,us,usp000gm15,2014-11-07T01:37:32.418Z,"7 km NE of Bandar-e Lengeh, Iran",earthquake,,,,8,reviewed,thr,us
2008-10-25T20:25:19.000Z,26.58,55.09,35,4.2,mb,46,146.3,,,us,usp000gm11,2014-11-07T01:37:32.410Z,"20 km E of Bandar-e Lengeh, Iran",earthquake,,,,6,reviewed,teh,us
2008-10-25T20:17:20.200Z,26.533,54.985,28.8,5.4,mwc,210,45.5,,,us,usp000gm10,2022-05-02T21:05:18.892Z,"10 km ESE of Bandar-e Lengeh, Iran",earthquake,,,,,reviewed,teh,gcmt
2008-10-25T01:28:43.600Z,26.41,54.92,15.5,4.5,mb,97,117.9,,,us,usp000gkzf,2014-11-07T01:37:32.174Z,"16 km SSE of Bandar-e Lengeh, Iran",earthquake,,,,38,reviewed,thr,us
2008-10-25T01:27:21.000Z,26.81,54.99,14.1,3.2,mblg,23,201.4,,,us,usp000gkze,2014-11-07T01:37:32.172Z,"29 km NNE of Bandar-e Lengeh, Iran",earthquake,,,,,reviewed,thr,teh
2008-10-24T15:51:35.600Z,28.487,56.932,4.6,4,mb,30,95.3,,,us,usp000gky8,2014-11-07T01:37:32.051Z,"88 km S of K?h Sef?d, Iran",earthquake,,,,4,reviewed,teh,us
